form,tags
intervencionismos,['plural']
intervencionista,
intervencionistas,['plural']
intervención,
interventor,
interventora,['feminine']
interventoras,"['feminine', 'plural']"
interventoras,['plural']
interventores,['plural']
interventoría,
interventorías,['plural']
interviniente,
intervinientes,['plural']
interviú,
interviú m or f same meaning,['canonical']
interviúes,['plural']
interviús,['plural']
interés,
interés compuesto,
interés legal,
interés legítimo,
interín,['alternative']
intestino,
intestino ciego,
intestino delgado,
intestino grueso,
intestinos,['plural']
intestinos ciegos,['plural']
intestinos delgados,['plural']
intestinos gruesos,['plural']
intibucana,['feminine']
intibucanas,"['feminine', 'plural']"
intibucanas,['plural']
intibucano,
intibucanos,['plural']
intifada,
intifadas,['plural']
intimaciones,['plural']
intimación,
intimidaciones,['plural']
intimidación,
intimidad,
intimidades,
intimidador,
intimidadora,['feminine']
intimidadoras,"['feminine', 'plural']"
intimidadoras,['plural']
intimidadores,['plural']
intimismo,
intimismos,['plural']
intimista,
intimistas,['plural']
intimpa,
intimpas,['plural']
intitulaciones,['plural']
intitulación,
intocabilidad,
intocabilidades,['plural']
intocable,
intocables,['plural']
intolerancia,
intolerancias,['plural']
intoxicaciones,['plural']
intoxicación,
intoxicación alimentaria,
intradoses,['plural']
intraducibilidad,
intraducibilidades,['plural']
intradós,
intraemprendimiento,
intraemprendimientos,['plural']
intrahistoria,
intrahistorias,['plural']
intranet,
intranets,['plural']
intranquilidad,
intranquilidades,['plural']
intransigencia,
intransigencias,['plural']
intransigente,
intransigentes,['plural']
intrascendencia,
intrascendencias,['plural']
intratabilidad,
intratabilidades,['plural']
intravenosa,
intravenosas,['plural']
intrepideces,['plural']
intrepidez,
intriga,
intrigante,
intrigantes,['plural']
intrigas,['plural']
intriguilla,
intriguillas,['plural']
intro,
introducciones,['plural']
introducción,
introductor,
introductora,['feminine']
introductoras,"['feminine', 'plural']"
introductoras,['plural']
introductores,['plural']
introgresiones,['plural']
introgresión,
introito,
introitos,['plural']
intromisiones,['plural']
intromisión,
intrones,['plural']
intros,['plural']
introspecciones,['plural']
introspección,
introversiones,['plural']
introversión,
introvertida,['feminine']
introvertidas,"['feminine', 'plural']"
introvertidas,['plural']
introvertido,
introvertidos,['plural']
introyecciones,['plural']
introyección,
intrusa,['feminine']
intrusas,"['feminine', 'plural']"
intrusas,['plural']
intrusiones,['plural']
intrusismo,
intrusismos,['plural']
intrusista,
intrusistas,['plural']
intrusión,
intruso,
intrusos,['plural']
intríngulis,['plural']
intrón,
intubaciones,['plural']
intubación,
intuiciones,['plural']
intuicionismo,
intuicionismos,['plural']
intuicionista,
intuicionistas,['plural']
intuición,
intérprete,
intérpretes,['plural']
inuit,
inuites,['plural']
inulina,
inulinas,['plural']
inundable,
inundables,['plural']
inundaciones,['plural']
inundación,
inutilidad,
inutilidades,['plural']
inutilizaciones,['plural']
inutilización,
invaginaciones,['plural']
invaginación,
invalidaciones,['plural']
invalidación,
invalideces,['plural']
invalidez,
invariabilidad,
invariabilidades,['plural']
invariancia,
invariancias,['plural']
invariante,
invariantes,['plural']
invasiones,['plural']
invasividad,
invasividades,['plural']
invasión,
invasor,
invasora,['feminine']
invasoras,"['feminine', 'plural']"
invasoras,['plural']
invasores,['plural']
invencibilidad,
invenciones,['plural']
invención,
inventario,
inventarios,['plural']
inventiva,
inventivas,['plural']
invento,
inventor,
inventora,['feminine']
inventoras,"['feminine', 'plural']"
inventoras,['plural']
inventores,['plural']
inventos,['plural']
inventrices,"['feminine', 'plural']"
inventrices,['plural']
inventriz,['feminine']
invernaciones,['plural']
invernación,
invernada,
invernadas,['plural']
invernadero,
invernaderos,['plural']
invernáculo,
invernáculos,['plural']
inverosimilitud,
inverosimilitudes,['plural']
inversiones,['plural']
inversiones de población,['plural']
inversiones extranjera directas,['plural']
inversionista,
inversionistas,['plural']
inversión,
inversión de población,
inversión extranjera directa,
inversor,
inversora,['feminine']
inversoras,"['feminine', 'plural']"
inversoras,['plural']
inversores,['plural']
invertasa,
invertasas,['plural']
invertebrado,
invertebrados,['plural']
invertido,
invertidos,['plural']
investidura,
investiduras,['plural']
investigaciones,['plural']
investigaciones básicas,['plural']
investigación,
investigación básica,
investigador,
investigador privado,
investigadora,['feminine']
investigadoras,"['feminine', 'plural']"
investigadoras,['plural']
investigadores,['plural']
investigadores privados,['plural']
inviabilidad,
inviabilidades,['plural']
invidente,
invidentes,['plural']
invidia,
invidias,['plural']
inviernito,
inviernitos,['plural']
invierno,
invierno nuclear,
inviernos,['plural']
inviernos nucleares,['plural']
inviolabilidad,
invisibilidad,
invisibilizaciones,['plural']
invisibilización,
invitaciones,['plural']
invitación,
invitada,['feminine']
invitadas,"['feminine', 'plural']"
invitadas,['plural']
invitado,
invitador,
invitadora,['feminine']
invitadoras,"['feminine', 'plural']"
invitadoras,['plural']
invitadores,['plural']
invitados,['plural']
invite,
invites,['plural']
invocaciones,['plural']
invocación,
invocador,
invocadora,['feminine']
invocadoras,"['feminine', 'plural']"
invocadoras,['plural']
invocadores,['plural']
involucelo,
involucelos,['plural']
involuciones,['plural']
involucionismo,
involucionismos,['plural']
involución,
involucraciones,['plural']
involucración,
involucramiento,
involucramientos,['plural']
involucro,
involucros,['plural']
involuntariedad,
involuntariedades,['plural']
invulnerabilidad,
invulnerabilidades,['plural']
invunche,
invunches,['plural']
inyecciones,['plural']
inyección,
inyectable,
inyectables,['plural']
inyectadora,
inyectadoras,['plural']
inyector,
inyectores,['plural']
inyera,
inyeras,['plural']
inóculo,
inóculos,['plural']
inútil,
inútiles,['plural']
iodo,['alternative']
iodopsina,
iodopsinas,['plural']
ion,
iones,['plural']
ionizaciones,['plural']
ionización,
ionizador,
ionizadores,['plural']
ionosfera,
ionosferas,['plural']
ionómero,
ionómeros,['plural']
ionósfera,
ionósferas,['plural']
iota,
iotas,['plural']
iotizaciones,['plural']
iotización,
iowana,['feminine']
iowanas,"['feminine', 'plural']"
iowanas,['plural']
iowano,
iowanos,['plural']
ipecacuana,
ipecacuana de la Carolina,
ipecacuanas,['plural']
ipecacuanas de la Carolina,['plural']
ipegüe,
ipegües,['plural']
iperita,
iperitas,['plural']
ippon,['plural']
ippones,['plural']
ipratropio,
ipratropios,['plural']
iqueña,['feminine']
iqueñas,"['feminine', 'plural']"
iqueñas,['plural']
iqueño,
iqueños,['plural']
iquichana,['feminine']
iquichanas,"['feminine', 'plural']"
iquichanas,['plural']
iquichano,
iquichanos,['plural']
iquide,
iquides,['plural']
iquimite,
iquimites,['plural']
iquiqueña,['feminine']
iquiqueñas,"['feminine', 'plural']"
iquiqueñas,['plural']
iquiqueño,
iquiqueños,['plural']
iquiteña,['feminine']
iquiteñas,['plural']
iquiteñas,"['feminine', 'plural']"
iquiteño,
iquiteños,['plural']
ir y venir,
ira,
iracundia,
iracundias,['plural']
iraki,
iraniana,['feminine']
iranianas,"['feminine', 'plural']"
iranianas,['plural']
iraniano,
iranianos,['plural']
iraní,
iraníes,['plural']
iranís,['plural']
iranóloga,['feminine']
iranólogas,"['feminine', 'plural']"
iranólogo,
iranólogos,['plural']
irapuatense,['feminine']
irapuatenses,['plural']
irapuatenses,"['feminine', 'plural']"
iraqui,
iraquí,
iraquíes,['plural']
iraquís,['plural']
iras,['plural']
irascibilidad,
irascibilidades,['plural']
irbis,['plural']
irenismo,
ires,
ires y venires,['plural']
iridio,
iridiscencia,
iridiscencias,['plural']
iridoide,
iridoides,['plural']
iridología,
iridácea,
iridáceas,['plural']
irigote,
irigotes,['plural']
iris,['plural']
irisaciones,['plural']
irisación,
irlanda,
irlandas,['plural']
irlandesa,['feminine']
irlandesas,['plural']
irlandesas,"['feminine', 'plural']"
irlandeses,['plural']
irlandés,
irlandés antiguo,
irmandiño,
irmandiños,['plural']
iro,
ironista,
ironistas,['plural']
ironía,
ironías,['plural']
iroquesa,['feminine']
iroquesas,['plural']
iroquesas,"['feminine', 'plural']"
iroqueses,['plural']
iroqués,
iros,['plural']
irracionalidad,
irracionalidades,['plural']
irracionalismo,
irracionalismos,['plural']
irradiaciones,['plural']
irradiación,
irradiador,
irradiadores,['plural']
irradiancia,
irradiancias,['plural']
irrealidad,
irrealidades,['plural']
irredentismo,
irredentismos,['plural']
irredentista,
irredentistas,['plural']
irreducibilidad,
irreducibilidades,['plural']
irreductibilidad,
irreductibilidades,['plural']
irreflexiones,['plural']
irreflexión,
irregularidad,
irregularidades,['plural']
irrelevancia,
irrelevancias,['plural']
irreligiones,['plural']
irreligiosidad,
irreligiosidades,['plural']
irreligión,
irrenunciabilidad,
irrenunciabilidades,['plural']
irreparabilidad,
irreparabilidades,['plural']
irresolubilidad,
irresolubilidades,['plural']
irresoluciones,['plural']
irresolución,
irrespeto,
irrespetos,['plural']
irresponsabilidad,
irresponsabilidades,['plural']
irretroactividad,
irretroactividades,['plural']
irreverencia,
irreverencias,['plural']
irreversibilidad,
irreversibilidades,['plural']
irrevocabilidad,
irrevocabilidades,['plural']
irrigaciones,['plural']
irrigación,
irrigador,
irrigadores,['plural']
irrintzi,
irrintzis,['plural']
irrisiones,['plural']
irrisión,
irritabilidad,
irritabilidades,['plural']
irritaciones,['plural']
irritación,
irritante,
irritantes,['plural']
irrumaciones,['plural']
irrumación,
irrupciones,['plural']
irrupción,
iruindarra,
iruindarras,['plural']
iruito,
iruitos,['plural']
irundarra,
irundarras,['plural']
irunesa,['feminine']
irunesas,"['feminine', 'plural']"
irunesas,['plural']
iruneses,['plural']
irunés,
isa,
isapre,
isapres,['plural']
isaura,['feminine']
isauras,"['feminine', 'plural']"
isauras,['plural']
isauria,['feminine']
isaurias,"['feminine', 'plural']"
isaurio,
isaurios,['plural']
isauro,
isauros,['plural']
isidreña,['feminine']
isidreñas,"['feminine', 'plural']"
isidreñas,['plural']
isidreño,
isidreños,['plural']
isla,
islam,
islamismo,
islamista,
islamistas,['plural']
islamita,
islamitas,['plural']
islamizaciones,['plural']
islamización,
islamofobia,
islamofobias,['plural']
islamofóbica,['feminine']
islamofóbicas,"['feminine', 'plural']"
islamofóbicas,['plural']
islamofóbico,
islamofóbicos,['plural']
islamófoba,['feminine']
islamófobas,"['feminine', 'plural']"
islamófobas,['plural']
islamófobo,
islamófobos,['plural']
islamóloga,['feminine']
islamólogas,"['feminine', 'plural']"
islamólogo,
islamólogos,['plural']
islandesa,['feminine']
islandesas,"['feminine', 'plural']"
islandesas,['plural']
islandeses,['plural']
islandés,
islas,['plural']
islera,['feminine']
isleras,['plural']
isleras,"['feminine', 'plural']"
islero,
isleros,['plural']
isleta,
isletas,['plural']
isletera,['feminine']
isleteras,"['feminine', 'plural']"
isleteras,['plural']
isletero,
isleteros,['plural']
isleña,['feminine']
isleñas,"['feminine', 'plural']"
isleñas,['plural']
isleño,
isleños,['plural']
islita,
islitas,['plural']
islote,
islotes,['plural']
ismaelita,
ismaelitas,['plural']
ismailismo,
ismailita,
ismailitas,['plural']
ismailí,
ismailíes,['plural']
ismailís,['plural']
ismo,
ismos,['plural']
isoaloxazina,
isoaloxazinas,['plural']
isobara,
isobaras,['plural']
isobata,
isobatas,['plural']
isobutano,
isobutanos,['plural']
isobutil,
isobutileno,
isobutilenos,['plural']
isobutiles,['plural']
isobutironitrilo,
isobutironitrilos,['plural']
isocianato,
isocianatos,['plural']
isocitrato,
isocitratos,['plural']
isoclínica,
isoclínicas,['plural']
isocromosoma,
isocromosomas,['plural']
isocuanta,
isocuantas,['plural']
isodecágono,
isodecágonos,['plural']
isoenzima,
isoenzimas,['plural']
isoespines,['plural']
isoespín,
isoflavona,
isoflavonas,['plural']
isoflavonoide,
isoflavonoides,['plural']
isoforma,
isoformas,['plural']
isoglosa,
isoglosas,['plural']
isohieta,
isohietas,['plural']
isolaciones,['plural']
isolación,
isoleucina,
isoleucinas,['plural']
isologo,
isologos,['plural']
isologotipo,
isologotipos,['plural']
isolínea,
isolíneas,['plural']
isomaltasa,
isomaltasas,['plural']
isomaltosa,
isomaltosas,['plural']
isomerasa,
isomerasas,['plural']
isomerizaciones,['plural']
isomerización,
isomería,
isometría,
isometrías,['plural']
isomorfismo,
isomorfismos,['plural']
isoniacida,
isoniacidas,['plural']
isonomía,
isonomías,['plural']
isopentenil,
isopenteniles,['plural']
isopentenilo,
isopentenilos,['plural']
isopreno,
isoprenoide,
isoprenoides,['plural']
isoprenos,['plural']
isopropil,
isopropilbenceno,
isopropilbencenos,['plural']
isopropiles,['plural']
isopropilo,
isopropilos,['plural']
isopropóxido,
isopropóxidos,['plural']
isoquinolina,
isoquinolinas,['plural']
isoseña,['feminine']
isoseñas,"['feminine', 'plural']"
isoseñas,['plural']
isoseño,
isoseños,['plural']
isosorbida,
isosorbidas,['plural']
isospines,['plural']
isospín,
isostasia,
isoterma,
isotermas,['plural']
isotiocianato,
isotiocianatos,['plural']
isotipo,
isotipos,['plural']
isotopía,
isotopías,['plural']
isotrasplante,
isotrasplantes,['plural']
isotretinoína,
isotretinoínas,['plural']
isotropía,
isotropías,['plural']
isoyeta,
isoyetas,['plural']
isozima,
isozimas,['plural']
isquemia,
isquemias,['plural']
isquio,
isquion,
isquiopodito,
isquiopoditos,['plural']
isquiopubis,['plural']
isquios,['plural']
isquiotibial,
isquiotibiales,['plural']
israelismo,
israelismos,['plural']
israelita,
israelitas,['plural']
israelí,
israelíes,['plural']
israelís,['plural']
istmeña,['feminine']
istmeñas,"['feminine', 'plural']"
istmeñas,['plural']
istmeño,
istmeños,['plural']
istmo,
istmo de las fauces,
istmos,['plural']
istmos de las fauces,['plural']
istriana,['feminine']
istrianas,"['feminine', 'plural']"
istrianas,['plural']
istriano,
istrianos,['plural']
istrorrumana,['feminine']
istrorrumanas,"['feminine', 'plural']"
istrorrumano,
istrorrumanos,['plural']
isuate,
isuates,['plural']
isómero,
isómeros,['plural']
isópodo,
isópodos,['plural']
isóptero,
isópteros,['plural']
isótono,
isótonos,['plural']
isótopo,
isótopos,['plural']
it.,
itacate,
itacates,['plural']
italiana,['feminine']
italianas,"['feminine', 'plural']"
italianas,['plural']
italianidad,
italianidades,['plural']
italianismo,
italianismos,['plural']
italianizaciones,['plural']
italianización,
italiano,
italianos,['plural']
italoamericana,['feminine']
italoamericanas,"['feminine', 'plural']"
italoamericanas,['plural']
italoamericano,
italoamericanos,['plural']
italoargentina,['feminine']
italoargentinas,"['feminine', 'plural']"
italoargentinas,['plural']
italoargentino,['alternative']
italoargentinos,['plural']
italoestadounidense,
italoestadounidenses,['plural']
italoparlante,
italoparlantes,['plural']
italófona,['feminine']
italófonas,"['feminine', 'plural']"
italófono,
italófonos,['plural']
itapuense,
itapuenses,['plural']
itañol,
itelmena,['feminine']
itelmenas,"['feminine', 'plural']"
itelmeno,
itelmenos,['plural']
iteraciones,['plural']
iteración,
iterador,
iteradora,['feminine']
iteradoras,"['feminine', 'plural']"
iteradoras,['plural']
iteradores,['plural']
iterbio,
iteña,['feminine']
iteñas,"['feminine', 'plural']"
iteño,
iteños,['plural']
itinerancia,
itinerancias,['plural']
itinerario,
itinerarios,['plural']
itonama,
itraconazol,
itraconazoles,['plural']
itrio,
itsmo,
itzá,['plural']
itzáes,['plural']
itálica,
itálicas,['plural']
iuncque,['alternative']
iuspositivismo,
iuspositivismos,['plural']
ivabradina,
ivermectina,
ivermectinas,['plural']
iwanes,['plural']
iwán,
ixil,
ixiles,['plural']
izada,
izadas,['plural']
izado,
izados,['plural']
izalqueña,['feminine']
izalqueñas,"['feminine', 'plural']"
izalqueñas,['plural']
izalqueño,
izalqueños,['plural']
izamiento,
izamientos,['plural']
izda,
izoceño,
izoceños,['plural']
izote,
izotes,['plural']
izq,
izquierda,
izquierdazo,
izquierdazos,['plural']
izquierdismo,
izquierdismos,['plural']
izquierdista,
izquierdistas,['plural']
izquierdosa,['feminine']
izquierdosas,"['feminine', 'plural']"
izquierdosas,['plural']
izquierdoso,
izquierdosos,['plural']
iñupiaq,
ión,['alternative']
ióyana,
ióyanas,['plural']
ja cao,['alternative']
ja cau,['alternative']
jab,
jaba,
jabalcones,['plural']
jabalcón,
jabalina,['feminine']
jabalinas,"['feminine', 'plural']"
jabalinas,['plural']
jabalinista,
jabalinistas,['plural']
jabalí,
jabalí enano,
jabalíes,['plural']
jabalíes enanos,['plural']
jabalís,['plural']
jabalís enanos,['plural']
jabao,
jabaos,['plural']
jabas,['plural']
jabata,['feminine']
jabatas,"['feminine', 'plural']"
jabatas,['plural']
jabato,
jabatos,['plural']
jabeba,
jabebas,['plural']
jabega,['alternative']
jabeque,
jabeques,['plural']
jabillo,
jabillos,['plural']
jabines,['plural']
jabirú,
jabirúes,['plural']
jabirús,['plural']
jabolina,
jabolinas,['plural']
jaboncillo,
jaboncillos,['plural']
jabonera,['feminine']
jaboneras,['plural']
jaboneras,"['feminine', 'plural']"
jabonero,
jabonero de la China,
jaboneros,['plural']
jaboneros de la China,['plural']
jabonería,
jabonerías,['plural']
jabones,['plural']
jabones de Marsella,['plural']
jabonete,
jabonetes,['plural']
jaborandi,
jaborandis,['plural']
jabs,['plural']
jabuticaba,
jabuticabas,['plural']
jabín,
jabón,
jabón de Marsella,
jaca,
jacal,
jacalera,['feminine']
jacaleras,"['feminine', 'plural']"
jacaleras,['plural']
jacalero,
jacaleros,['plural']
jacales,['plural']
jacalosúchil,['alternative']
jacalteca,['feminine']
jacaltecas,['plural']
jacaltecas,"['feminine', 'plural']"
jacalteco,
jacaltecos,['plural']
jacamar,
jacamares,['plural']
jacamará,['alternative']
jacamarás,['plural']
jacao,['alternative']
jacaranda,
jacarandas,['plural']
jacarandá,
jacarandás,['plural']
jacas,['plural']
jacau,
jacetana,['feminine']
jacetanas,"['feminine', 'plural']"
jacetano,
jacetanos,['plural']
jachapuri,
jachapuris,['plural']
jachkar,
jachkares,['plural']
jachís,['alternative']
jacinto,
jacinto de agua,
jacinto de los bosques,
jacintos,['plural']
jacintos de agua,['plural']
jacintos de los bosques,['plural']
jacker,['alternative']
jackfruit,
jackfruits,['plural']
jacks,
jaco,
jacobeña,['feminine']
jacobeñas,"['feminine', 'plural']"
jacobeño,
jacobeños,['plural']
jacobiano,
jacobianos,['plural']
jacobina,['feminine']
jacobinas,"['feminine', 'plural']"
jacobinas,['plural']
jacobinismo,
jacobinismos,['plural']
jacobino,
jacobinos,['plural']
jacobita,
jacobitas,['plural']
jacos,['plural']
jactaciones,['plural']
jactación,
jactancia,
jactancias,['plural']
jactanciosa,['feminine']
jactanciosas,"['feminine', 'plural']"
jactanciosas,['plural']
jactancioso,
jactanciosos,['plural']
jacuzzi,
jacuzzis,['plural']
jade,
jadeo,
jadeos,['plural']
jades,['plural']
jadeíta,
jadeítas,['plural']
jadices,['plural']
jadiz,['alternative']
jaeces,['plural']
jaenera,['feminine']
jaeneras,"['feminine', 'plural']"
jaeneras,['plural']
jaenero,
jaeneros,['plural']
jaenesa,['feminine']
jaenesas,"['feminine', 'plural']"
jaenesas,['plural']
jaeneses,['plural']
jaenés,
jaez,
jaganato,
jaganatos,['plural']
jagua,
jaguar,
jaguares,['plural']
jaguarzo,
jaguarzos,['plural']
jaguas,['plural']
jagüey,
jagüeyes,['plural']
jaiba,
jaibas,['plural']
jailbreak,
jailbreaks,['plural']
jaima,
jaimas,['plural']
jaimiquí,['alternative']
jaimismo,
jaimista,
jaimistas,['plural']
jaina,
jainas,['plural']
jainismo,
jainista,
jainistas,['plural']
jakasia,['feminine']
jakasias,"['feminine', 'plural']"
jakasio,
jakasios,['plural']
jalador,
jaladores,['plural']
jalao,
jalaos,['plural']
jalapeña,['feminine']
jalapeñas,"['feminine', 'plural']"
jalapeñas,['plural']
jalapeño,
jalapeños,['plural']
jalbegue,
jalbegues,['plural']
jale,
jalea,
jalea real,
jaleas,['plural']
jaleas reales,['plural']
jaleo,
jaleos,['plural']
jales,['plural']
jalifa,
jalifas,['plural']
jalisciense,
jaliscienses,['plural']
jalma,['alternative']
jalmas,['plural']
jalmichi,
jalmichis,['plural']
jalonador,
jalonadora,['feminine']
jalonadoras,"['feminine', 'plural']"
jalonadoras,['plural']
jalonadores,['plural']
jaloneo,
jaloneos,['plural']
jalones,['plural']
jaltomate,
jaltomates,['plural']
jalá,
jalás,['plural']
jalón,
jam,['plural']
jam session,
jam sessions,['plural']
jama,
jamacuco,
jamacucos,['plural']
jamaica,
jamaicana,['feminine']
jamaicanas,"['feminine', 'plural']"
jamaicanas,['plural']
jamaicano,
jamaicanos,['plural']
jamaiquina,['feminine']
jamaiquinas,"['feminine', 'plural']"
jamaiquinas,['plural']
jamaiquino,
jamaiquinos,['plural']
jamas,['plural']
jamases,
jamba,
jambaje,
jambajes,['plural']
jambas,['plural']
jambolanes,['plural']
jambolán,
jambul,['alternative']
jamelga,['feminine']
jamelgas,"['feminine', 'plural']"
jamelgas,['plural']
jamelgo,
jamelgos,['plural']
jamona,
jamonada,
jamonadas,['plural']
jamonas,['plural']
jamoncillo,
jamoncillos,['plural']
jamonero,
jamoneros,['plural']
jamones,['plural']
jamones York,['plural']
jamones crudos,['plural']
jamones de York,['plural']
jamones en dulce,['plural']
jamones serranos,['plural']
jamones york,['plural']
jampao,['alternative']
jampáo,['alternative']
jams,['plural']
jamón,
jamón York,['alternative']
jamón crudo,
jamón de York,['alternative']
jamón en dulce,
jamón ibérico,
jamón serrano,
jamón york,
janato,
janatos,['plural']
jandilla,
jandillas,['plural']
jangada,
jangadas,['plural']
jangueo,
janjaweed,
janjaweeds,
jansenismo,
jansenista,
jansenistas,['plural']
janyar,
janyares,['plural']
janyáres,
japa,['feminine']
japas,"['feminine', 'plural']"
japas,['plural']
japchae,
japi,
japis,['plural']
japo,
japonesa,['feminine']
japonesas,"['feminine', 'plural']"
japonesas,['plural']
japoneses,['plural']
japonismo,
japonismos,['plural']
japonizaciones,['plural']
japonización,
japonofilia,
japonofilo,
japonofilos,['plural']
japonés,
japos,['plural']
jaque,
jaque mate,
jaque mates,
jaqueca,
jaquecas,['plural']
jaquel,
jaqueles,['plural']
jaqueo,
jaqueos,['plural']
jaques,['plural']
jaques mate,['plural']
jaques mates,['plural']
jaquesa,['feminine']
jaquesas,"['feminine', 'plural']"
jaquesas,['plural']
jaqueses,['plural']
jaqueta,
jaquetana,['feminine']
jaquetanas,"['feminine', 'plural']"
jaquetanas,['plural']
jaquetano,
jaquetanos,['plural']
jaquetas,['plural']
jaquetones,['plural']
jaquetón,
jaquita,
jaquitas,['plural']
jaqués,
jara,
jara amarilla,
jara cervuna,
jara pringosa,
jarabacoeña,['feminine']
jarabacoeñas,"['feminine', 'plural']"
jarabacoeñas,['plural']
jarabacoeño,
jarabacoeños,['plural']
jarabe,
jarabe de arce,
jarabe de maíz,
jarabe de palo,
jarabes,['plural']
jarabes de arce,['plural']
jarabes de maíz,['plural']
jarabes de palo,['plural']
jarabugo,
jarabugos,['plural']
jaracatal,
jaracatales,['plural']
jarachupa,
jarachupas,['plural']
jaraiceña,['feminine']
jaraiceñas,"['feminine', 'plural']"
jaraiceño,
jaraiceños,['plural']
jaral,
jarales,['plural']
jaramago,
jaramagos,['plural']
jarambel,['alternative']
jarambeles,['plural']
jarana,
jaranas,['plural']
jaranera,['feminine']
jaraneras,"['feminine', 'plural']"
jaraneras,['plural']
jaranero,
jaraneros,['plural']
jaras,['plural']
jaras cervunas,['plural']
jaras pringosas,['plural']
jaraíces,['plural']
jaraíz,
jarcha,
jarchas,['plural']
jarcia,
jarcias,['plural']
jarcor,
jardin,
jardincillo,
jardincillos,['plural']
jardincito,
jardincitos,['plural']
jardinera,['feminine']
jardineras,['plural']
jardineras,"['feminine', 'plural']"
jardinero,
jardineros,['plural']
jardinería,
jardinerías,['plural']
jardines,['plural']
jardines botánicos,['plural']
jardines de infancia,['plural']
jardines de infantes,['plural']
jardines de niños,['plural']
jardines infantiles,['plural']
jardinillo,
jardinillos,['plural']
jardín,
jardín botánico,
jardín de infancia,
jardín de infantes,
jardín de niños,
jardín infantil,
jaredita,
jareditas,['plural']
jaredí,
jaredíes,['plural']
jaredís,['plural']
jareta,
jaretas,['plural']
jargonza,
jargonzas,['plural']
jarilla,
jarillas,['plural']
jarina,
jarinas,['plural']
jaripeo,
jaripeos,['plural']
jariyita,
jariyitas,['plural']
jariyí,
jariyíes,['plural']
jariyís,['plural']
jaro,['alternative']
jarocha,['feminine']
jarochas,"['feminine', 'plural']"
jarochas,['plural']
jarocho,
jarochos,['plural']
jarope,
jaropes,['plural']
jaros,['plural']
jarosita,
jarositas,['plural']
jarra,
jarras,['plural']
jarrera,['feminine']
jarreras,"['feminine', 'plural']"
jarrero,
jarreros,['plural']
jarrete,
jarretera,
jarreteras,['plural']
jarretes,['plural']
jarrillera,['feminine']
jarrilleras,"['feminine', 'plural']"
jarrilleras,['plural']
jarrillero,
jarrilleros,['plural']
jarrita,
jarritas,['plural']
jarrito,
jarritos,['plural']
jarro,
jarro de agua fría,
jarrones,['plural']
jarros,['plural']
jarros de agua fría,['plural']
jarrón,
jartura,['alternative']
jarturas,['plural']
jasidismo,
jasidí,
jasidíes,['plural']
jasidís,['plural']
jaspe,
jaspes,['plural']
jatata,
jatatas,['plural']
jatiboniquense,
jatiboniquenses,['plural']
jato,['alternative']
jatos,['plural']
jauja,
jaujas,['plural']
jaula,
jaula de Faraday,
jaula de castidad,
jaula de grillos,
jaulas,['plural']
jaulas de Faraday,['plural']
jaulas de castidad,['plural']
jaulas de grillos,['plural']
jauría,
jaurías,['plural']
javanesa,['feminine']
javanesas,['plural']
javanesas,"['feminine', 'plural']"
javaneses,['plural']
javanés,
javiereña,['feminine']
javiereñas,"['feminine', 'plural']"
javiereño,
javiereños,['plural']
javierista,
javieristas,['plural']
javilla,
javillas,['plural']
jayana,['feminine']
jayanada,
jayanadas,['plural']
jayanas,"['feminine', 'plural']"
jayanas,['plural']
jayanería,
jayanerías,['plural']
jayanes,['plural']
jayari,
jayaris,['plural']
jayán,
jazanes,['plural']
jazmines,['plural']
jazmines de España,['plural']
jazmines del papa,['plural']
jazmines paraguayos,['plural']
jazmín,
jazmín de España,
jazmín del Paraguay,
jazmín del papa,
jazmín paraguayo,
jazz,
jazzband,
jazzbands,['plural']
jazzista,
jazzistas,['plural']
jazzman,['plural']
jazzmans,['plural']
jazán,
jaña,['feminine']
jañas,['plural']
jañas,"['feminine', 'plural']"
jaño,['masculine']
jaños,"['masculine', 'plural']"
jaños,['plural']
jean,
jeans,['plural']
jebe,
jebes,['plural']
jebusea,['feminine']
jebuseas,"['feminine', 'plural']"
jebuseo,
jebuseos,['plural']
jedi,
jedis,['plural']
jeep,
jeepeta,['alternative']
jeepetas,['plural']
jeepney,
jeepneyes,['plural']
jeepneys,
jeeps,['plural']
jefa,['feminine']
jefas,"['feminine', 'plural']"
jefas,['plural']
jefatura,
jefaturas,['plural']
jefaza,['feminine']
jefazas,"['feminine', 'plural']"
jefazas,['plural']
jefazo,
jefazos,['plural']
jefe,['feminine']
jefe de estudios,
jefe de gobierno,
jefe de prensa,
jefe de redacción,
jefecillo,
jefecillos,['plural']
jefecito,
jefecitos,['plural']
jefes,['plural']
jefes,"['feminine', 'plural']"
jefes de estudios,['plural']
jefes de gobierno,['plural']
jefes de prensa,['plural']
jefes de redacción,['plural']
jeffersonismo,
jeique,
jeiques,['plural']
jejenero,
jejeneros,['plural']
jejenes,['plural']
jején,
jelengue,
jelengues,['plural']
jeltzale,
jeltzales,['plural']
jeme,
jemer,
jemeres,['plural']
jemes,['plural']
jena,['alternative']
jenabe,
jenabes,['plural']
jenable,['alternative']
jenables,['plural']
jeneral,
jenerales,['plural']
jenga,
jengas,['plural']
jengibre,
jengibre amargo,
jengibres,['plural']
jengibres amargos,['plural']
jenofaneana,['feminine']
jenofaneanas,"['feminine', 'plural']"
jenofaneanas,['plural']
jenofaneano,
jenofaneanos,['plural']
jenízaro,
jenízaros,['plural']
jeque,
